"Fecha;Circulación Monetaria;CC en BCRA;Base Monetaria"
"09-10-19;944132000000;408354000000;1352486000000"
"10-10-19;946590000000;384325000000;1330915000000"
"11-10-19;948440000000;414813000000;1363253000000"
"15-10-19;948457000000;436274000000;1384731000000"
"16-10-19;945191000000;440000000000;1385191000000"
"17-10-19;941247000000;442907000000;1384154000000"
"18-10-19;937848000000;443090000000;1380938000000"
"21-10-19;934467000000;478642000000;1413109000000"
"22-10-19;930955000000;497275000000;1428230000000"
"23-10-19;927905000000;537631000000;1465536000000"
"24-10-19;925678000000;521178000000;1446856000000"
"25-10-19;923534000000;563648000000;1487182000000"
"28-10-19;920941000000;503601000000;1424542000000"
"29-10-19;918057000000;498622000000;1416679000000"
"30-10-19;916079000000;537645000000;1453724000000"
"31-10-19;918027000000;469216000000;1387243000000"
"01-11-19;921251000000;527822000000;1449073000000"
"04-11-19;929112000000;508969000000;1438081000000"
"05-11-19;935636000000;482082000000;1417718000000"
"07-11-19;941492000000;488543000000;1430035000000"
"08-11-19;945017000000;517632000000;1462649000000"
"11-11-19;946131000000;574577000000;1520708000000"
"12-11-19;944227000000;627254000000;1571481000000"
"13-11-19;942368000000;641062000000;1583430000000"
"14-11-19;941024000000;661067000000;1602091000000"
"15-11-19;939484000000;671256000000;1610740000000"
"19-11-19;937886000000;667557000000;1605443000000"
"20-11-19;935817000000;679779000000;1615596000000"
"21-11-19;933209000000;710235000000;1643444000000"
"22-11-19;931168000000;724019000000;1655187000000"
"25-11-19;931421000000;786423000000;1717844000000"
"26-11-19;931729000000;731851000000;1663580000000"
"27-11-19;935716000000;731479000000;1667195000000"
"28-11-19;946715000000;762130000000;1708845000000"
"29-11-19;956135000000;715486000000;1671621000000"
"02-12-19;965980000000;693338000000;1659318000000"
"03-12-19;976376000000;615916000000;1592292000000"
"04-12-19;985433000000;534540000000;1519973000000"
"05-12-19;996383000000;548616000000;1544999000000"
"06-12-19;1008326000000;558965000000;1567291000000"
"09-12-19;1020085000000;622507000000;1642592000000"
"10-12-19;1026860000000;695645000000;1722505000000"
"11-12-19;1032121000000;692630000000;1724751000000"
"12-12-19;1036890000000;649921000000;1686811000000"
"13-12-19;1042823000000;628785000000;1671608000000"
"16-12-19;1051117000000;683216000000;1734333000000"
"17-12-19;1061303000000;674878000000;1736181000000"
"18-12-19;1067898000000;699622000000;1767520000000"
"19-12-19;1078957000000;697732000000;1776689000000"
"20-12-19;1099065000000;732477000000;1831542000000"
"23-12-19;1119466000000;777183000000;1896649000000"
"26-12-19;1138093000000;659232000000;1797325000000"
"27-12-19;1147080000000;682029000000;1829109000000"
"30-12-19;1153405000000;741976000000;1895381000000"
"02-01-20;1158878000000;718409000000;1877287000000"
"03-01-20;1157812000000;676805000000;1834617000000"
"06-01-20;1155605000000;565586000000;1721191000000"
"07-01-20;1153104000000;527732000000;1680836000000"
"08-01-20;1150008000000;492604000000;1642612000000"
"09-01-20;1148807000000;479627000000;1628434000000"
"10-01-20;1146482000000;460008000000;1606490000000"
"13-01-20;1144649000000;483620000000;1628269000000"
"14-01-20;1140886000000;470351000000;1611237000000"
"15-01-20;1136796000000;458532000000;1595328000000"
"16-01-20;1132603000000;458861000000;1591464000000"
"17-01-20;1129595000000;454246000000;1583841000000"
"20-01-20;1127942000000;499396000000;1627338000000"
"21-01-20;1125218000000;589694000000;1714912000000"
"22-01-20;1122048000000;581539000000;1703587000000"
"23-01-20;1120258000000;477025000000;1597283000000"
"24-01-20;1118420000000;560688000000;1679108000000"
"27-01-20;1118199000000;788564000000;1906763000000"
"28-01-20;1118777000000;672561000000;1791338000000"
"29-01-20;1120876000000;628453000000;1749329000000"
"30-01-20;1125821000000;571950000000;1697771000000"
"31-01-20;1130395000000;578476000000;1708871000000"
"03-02-20;1132285000000;611467000000;1743752000000"
"04-02-20;1136072000000;677547000000;1813619000000"
"05-02-20;1138320000000;675597000000;1813917000000"
"06-02-20;1144057000000;743168000000;1887225000000"
"07-02-20;1147152000000;754879000000;1902031000000"
"10-02-20;1150388000000;756269000000;1906657000000"
"11-02-20;1148652000000;782094000000;1930746000000"
"12-02-20;1146436000000;781826000000;1928262000000"
"13-02-20;1143423000000;813965000000;1957388000000"
"14-02-20;1140644000000;814321000000;1954965000000"
"17-02-20;1139830000000;826348000000;1966178000000"
"18-02-20;1138218000000;803084000000;1941302000000"
"19-02-20;1136784000000;805120000000;1941904000000"
"20-02-20;1138610000000;749364000000;1887974000000"
"21-02-20;1141783000000;713694000000;1855477000000"
"26-02-20;1145091000000;661951000000;1807042000000"
"27-02-20;1146837000000;569522000000;1716359000000"
"28-02-20;1148044000000;568090000000;1716134000000"
"02-03-20;1150464000000;663650000000;1814114000000"
"03-03-20;1150696000000;587793000000;1738489000000"
"04-03-20;1152334000000;551219000000;1703553000000"
"05-03-20;1157894000000;545565000000;1703459000000"
"06-03-20;1159947000000;560383000000;1720330000000"
"09-03-20;1163630000000;563614000000;1727244000000"
"10-03-20;1164306000000;622309000000;1786615000000"
"11-03-20;1162438000000;641829000000;1804267000000"
"12-03-20;1160461000000;699195000000;1859656000000"
"13-03-20;1159559000000;696649000000;1856208000000"
"16-03-20;1158749000000;698173000000;1856922000000"
"17-03-20;1160739000000;757353000000;1918092000000"
"18-03-20;1166179000000;753810000000;1919989000000"
"19-03-20;1172747000000;852644000000;2025391000000"
"20-03-20;1189932000000;834467000000;2024399000000"
"25-03-20;1214180000000;991708000000;2205888000000"
"26-03-20;1224686000000;1088410000000;2313096000000"
"27-03-20;1228879000000;985717000000;2214596000000"
"30-03-20;1233323000000;1058760000000;2292083000000"
"01-04-20;1247701000000;1145209000000;2392910000000"
"02-04-20;1275423000000;1157964000000;2433387000000"
"03-04-20;1293992000000;1139503000000;2433495000000"
"06-04-20;1308417000000;1103790000000;2412207000000"
"07-04-20;1324520000000;1124938000000;2449458000000"
"08-04-20;1334131000000;1107808000000;2441939000000"
"13-04-20;1339894000000;1098716000000;2438610000000"
"14-04-20;1343329000000;1097358000000;2440687000000"
"15-04-20;1344304000000;1094526000000;2438830000000"
"16-04-20;1345054000000;1080979000000;2426033000000"
"17-04-20;1344268000000;587612000000;1931880000000"
"20-04-20;1341943000000;584066000000;1926009000000"
"21-04-20;1339390000000;560893000000;1900283000000"
"22-04-20;1338004000000;535795000000;1873799000000"
"23-04-20;1337450000000;520672000000;1858122000000"
"24-04-20;1339445000000;460684000000;1800129000000"
"27-04-20;1344268000000;522231000000;1866499000000"
"28-04-20;1356394000000;474557000000;1830951000000"
"29-04-20;1365743000000;414315000000;1780058000000"
"30-04-20;1374204000000;492924000000;1867128000000"
"04-05-20;1383801000000;1027497000000;2411298000000"
"05-05-20;1393929000000;1066421000000;2460350000000"
"06-05-20;1401854000000;954812000000;2356666000000"
"07-05-20;1411828000000;889233000000;2301061000000"
"08-05-20;1420556000000;865225000000;2285781000000"
"11-05-20;1425407000000;937807000000;2363214000000"
"12-05-20;1427765000000;962828000000;2390593000000"
"13-05-20;1430220000000;896494000000;2326714000000"
"14-05-20;1432810000000;910992000000;2343802000000"
"15-05-20;1434478000000;1070328000000;2504806000000"
"18-05-20;1435816000000;820180000000;2255996000000"
"19-05-20;1437685000000;601526000000;2039211000000"
"20-05-20;1439695000000;553934000000;1993629000000"
"21-05-20;1445973000000;554519000000;2000492000000"
"22-05-20;1450788000000;536607000000;1987395000000"
"26-05-20;1455738000000;570666000000;2026404000000"
"27-05-20;1457541000000;526179000000;1983720000000"
"28-05-20;1463712000000;585716000000;2049428000000"
"29-05-20;1467909000000;663383000000;2131292000000"
"01-06-20;1473316000000;938183000000;2411499000000"
"02-06-20;1476806000000;741347000000;2218153000000"
"03-06-20;1480882000000;723935000000;2204817000000"
"04-06-20;1488345000000;687188000000;2175533000000"
"05-06-20;1492081000000;646906000000;2138987000000"
"08-06-20;1498712000000;614326000000;2113038000000"
"09-06-20;1500403000000;614940000000;2115343000000"
"10-06-20;1503286000000;624355000000;2127641000000"
"11-06-20;1510178000000;590831000000;2101009000000"
"12-06-20;1513300000000;584291000000;2097591000000"
"16-06-20;1516847000000;604610000000;2121457000000"
"17-06-20;1520676000000;594226000000;2114902000000"
"18-06-20;1522279000000;596230000000;2118509000000"
"19-06-20;1525859000000;584442000000;2110301000000"
"22-06-20;1529138000000;684358000000;2213496000000"
"23-06-20;1532865000000;602701000000;2135566000000"
"24-06-20;1536549000000;606251000000;2142800000000"
"25-06-20;1542653000000;598032000000;2140685000000"
"26-06-20;1552390000000;618982000000;2171372000000"
"29-06-20;1561643000000;640741000000;2202384000000"
"30-06-20;1575181000000;589320000000;2164501000000"
"01-07-20;1583224000000;775873000000;2359097000000"
"02-07-20;1594131000000;783343000000;2377474000000"
"03-07-20;1607248000000;761359000000;2368607000000"
"06-07-20;1616763000000;757004000000;2373767000000"
"07-07-20;1628403000000;759864000000;2388267000000"
"08-07-20;1641294000000;629627000000;2270921000000"
"13-07-20;1646407000000;708604000000;2355011000000"
"14-07-20;1648417000000;690535000000;2338952000000"
"15-07-20;1647740000000;640602000000;2288342000000"
"16-07-20;1645985000000;622742000000;2268727000000"
"17-07-20;1643653000000;578223000000;2221876000000"
"20-07-20;1641424000000;616957000000;2258381000000"
"21-07-20;1639660000000;635174000000;2274834000000"
"22-07-20;1638664000000;643915000000;2282579000000"
"23-07-20;1637601000000;644061000000;2281662000000"
"24-07-20;1639450000000;623505000000;2262955000000"
"27-07-20;1642276000000;618546000000;2260822000000"
"28-07-20;1643701000000;637501000000;2281202000000"
"29-07-20;1646293000000;645073000000;2291366000000"
"30-07-20;1652094000000;733952000000;2386046000000"
"31-07-20;1656283000000;772617000000;2428900000000"
"03-08-20;1660482000000;846492000000;2506974000000"
"04-08-20;1663464000000;833894000000;2497358000000"
"05-08-20;1665535000000;789035000000;2454570000000"
"06-08-20;1670148000000;730372000000;2400520000000"
"07-08-20;1672714000000;671517000000;2344231000000"
"10-08-20;1674389000000;714962000000;2389351000000"
"11-08-20;1673662000000;675208000000;2348870000000"
"12-08-20;1673222000000;692738000000;2365960000000"
"13-08-20;1672143000000;632001000000;2304144000000"
"14-08-20;1671543000000;599930000000;2271473000000"
"18-08-20;1671098000000;613777000000;2284875000000"
"19-08-20;1671329000000;598179000000;2269508000000"
"20-08-20;1669323000000;610931000000;2280254000000"
"21-08-20;1666930000000;592143000000;2259073000000"
"24-08-20;1665426000000;598721000000;2264147000000"
"25-08-20;1663922000000;614189000000;2278111000000"
"26-08-20;1662957000000;603185000000;2266142000000"
"27-08-20;1663082000000;617104000000;2280186000000"
"28-08-20;1664561000000;660196000000;2324757000000"
"31-08-20;1667169000000;620056000000;2287225000000"
"01-09-20;1667454000000;691752000000;2359206000000"
"02-09-20;1668573000000;742863000000;2411436000000"
"03-09-20;1673356000000;711352000000;2384708000000"
"04-09-20;1674981000000;709688000000;2384669000000"
"07-09-20;1676722000000;633685000000;2310407000000"
"08-09-20;1677220000000;624503000000;2301723000000"
"09-09-20;1676991000000;609765000000;2286756000000"
"10-09-20;1677097000000;599646000000;2276743000000"
"11-09-20;1676610000000;604677000000;2281287000000"
"14-09-20;1675383000000;660707000000;2336090000000"
"15-09-20;1673910000000;613129000000;2287039000000"
"16-09-20;1672798000000;615272000000;2288070000000"
"17-09-20;1671203000000;643178000000;2314381000000"
"18-09-20;1670182000000;610592000000;2280774000000"
"21-09-20;1670278000000;675799000000;2346077000000"
"22-09-20;1669681000000;642298000000;2311979000000"
"23-09-20;1669205000000;608850000000;2278055000000"
"24-09-20;1670088000000;627550000000;2297638000000"
"25-09-20;1670788000000;583284000000;2254072000000"
"28-09-20;1672946000000;640685000000;2313631000000"
"29-09-20;1675403000000;619889000000;2295292000000"
"30-09-20;1677555000000;716140000000;2393695000000"
"01-10-20;1684617000000;904354000000;2588971000000"
"02-10-20;1686077000000;718459000000;2404536000000"
"05-10-20;1688560000000;747064000000;2435624000000"
"06-10-20;1691075000000;761799000000;2452874000000"
"07-10-20;1692177000000;691985000000;2384162000000"
"08-10-20;1698322000000;657514000000;2355836000000"
"09-10-20;1701624000000;599569000000;2301193000000"
"13-10-20;1702543000000;638021000000;2340564000000"
"14-10-20;1701875000000;601068000000;2302943000000"
"15-10-20;1700589000000;609984000000;2310573000000"
"16-10-20;1698488000000;586954000000;2285442000000"
"19-10-20;1696674000000;597355000000;2294029000000"
"20-10-20;1693619000000;570172000000;2263791000000"
"21-10-20;1690462000000;573374000000;2263836000000"
"22-10-20;1688225000000;567537000000;2255762000000"
"23-10-20;1685445000000;594181000000;2279626000000"
"26-10-20;1685037000000;629279000000;2314316000000"
"27-10-20;1684021000000;555978000000;2239999000000"
"28-10-20;1683233000000;588753000000;2271986000000"
"29-10-20;1684207000000;562415000000;2246622000000"
"30-10-20;1685004000000;540057000000;2225061000000"
"02-11-20;1686197000000;653867000000;2340064000000"
"03-11-20;1690078000000;648235000000;2338313000000"
"04-11-20;1695456000000;643094000000;2338550000000"
"05-11-20;1697998000000;662227000000;2360225000000"
"09-11-20;1698747000000;750413000000;2449160000000"
"10-11-20;1696843000000;724829000000;2421672000000"
"11-11-20;1694490000000;682011000000;2376501000000"
"12-11-20;1693522000000;730097000000;2423619000000"
"13-11-20;1692785000000;653741000000;2346526000000"
"16-11-20;1692112000000;674709000000;2366821000000"
"17-11-20;1690321000000;667504000000;2357825000000"
"18-11-20;1689238000000;668697000000;2357935000000"
"19-11-20;1687504000000;613272000000;2300776000000"
"20-11-20;1686220000000;612476000000;2298696000000"
"24-11-20;1686726000000;630693000000;2317419000000"
"25-11-20;1692953000000;605371000000;2298324000000"
"26-11-20;1694442000000;614793000000;2309235000000"
"27-11-20;1700391000000;635600000000;2335991000000"
"30-11-20;1705170000000;522105000000;2227275000000"
"01-12-20;1707906000000;640179000000;2348085000000"
"02-12-20;1716252000000;665426000000;2381678000000"
"03-12-20;1730304000000;643045000000;2373349000000"
"04-12-20;1738469000000;643265000000;2381734000000"
"09-12-20;1747010000000;752277000000;2499287000000"
"10-12-20;1755663000000;742352000000;2498015000000"
"11-12-20;1758331000000;694860000000;2453191000000"
"14-12-20;1761476000000;638172000000;2399648000000"
"15-12-20;1766355000000;590931000000;2357286000000"
"16-12-20;1772166000000;573537000000;2345703000000"
"17-12-20;1778652000000;621997000000;2400649000000"
"18-12-20;1788193000000;645101000000;2433294000000"
"21-12-20;1807695000000;636012000000;2443707000000"
"22-12-20;1834267000000;644396000000;2478663000000"
"23-12-20;1858376000000;544419000000;2402795000000"
"28-12-20;1887425000000;658012000000;2545437000000"
"29-12-20;1897746000000;683898000000;2581644000000"
"30-12-20;1897825000000;572435000000;2470260000000"
"04-01-21;1897544000000;729205000000;2626749000000"
"05-01-21;1894407000000;724878000000;2619285000000"
"06-01-21;1891553000000;767470000000;2659023000000"
"07-01-21;1888402000000;795589000000;2683991000000"
"08-01-21;1885161000000;688651000000;2573812000000"
"11-01-21;1881753000000;713186000000;2594939000000"
"12-01-21;1878166000000;722548000000;2600714000000"
"13-01-21;1874086000000;784478000000;2658564000000"
"14-01-21;1868435000000;762764000000;2631199000000"
"15-01-21;1863034000000;736546000000;2599580000000"
"18-01-21;1859758000000;705271000000;2565029000000"
"19-01-21;1854589000000;715944000000;2570533000000"
"20-01-21;1849831000000;752514000000;2602345000000"
"21-01-21;1845722000000;760694000000;2606416000000"
"22-01-21;1841464000000;776526000000;2617990000000"
"25-01-21;1839233000000;783544000000;2622777000000"
"26-01-21;1836660000000;763624000000;2600284000000"
"27-01-21;1835096000000;728447000000;2563543000000"
"28-01-21;1833262000000;759686000000;2592948000000"
"29-01-21;1831071000000;650239000000;2481310000000"
"01-02-21;1831140000000;773238000000;2604378000000"
"02-02-21;1830604000000;775600000000;2606204000000"
"03-02-21;1830768000000;779977000000;2610745000000"
"04-02-21;1833547000000;765897000000;2599444000000"
"05-02-21;1834388000000;751992000000;2586380000000"
"08-02-21;1837066000000;797370000000;2634436000000"
"09-02-21;1839612000000;748805000000;2588417000000"
"10-02-21;1844247000000;746762000000;2591009000000"
"11-02-21;1849994000000;692909000000;2542903000000"
"12-02-21;1849946000000;665333000000;2515279000000"
"17-02-21;1849399000000;905219000000;2754618000000"
"18-02-21;1845431000000;854118000000;2699549000000"
"19-02-21;1838509000000;871919000000;2710428000000"
"22-02-21;1832281000000;821560000000;2653841000000"
"23-02-21;1826420000000;730035000000;2556455000000"
"24-02-21;1824088000000;699120000000;2523208000000"
"25-02-21;1820794000000;665033000000;2485827000000"
"26-02-21;1819502000000;589384000000;2408886000000"
"01-03-21;1818776000000;693697000000;2512473000000"
"02-03-21;1817411000000;691134000000;2508545000000"
"03-03-21;1817769000000;812364000000;2630133000000"
"04-03-21;1821536000000;816959000000;2638495000000"
"05-03-21;1822780000000;818647000000;2641427000000"
"08-03-21;1823365000000;773507000000;2596872000000"
"09-03-21;1822518000000;752096000000;2574614000000"
"10-03-21;1822737000000;812059000000;2634796000000"
"11-03-21;1823786000000;753556000000;2577342000000"
"12-03-21;1822987000000;726942000000;2549929000000"
"15-03-21;1821006000000;722809000000;2543815000000"
"16-03-21;1817387000000;642369000000;2459756000000"
"17-03-21;1814242000000;629256000000;2443498000000"
"18-03-21;1809877000000;617430000000;2427307000000"
"19-03-21;1804223000000;650345000000;2454568000000"
"22-03-21;1801722000000;664653000000;2466375000000"
"23-03-21;1799482000000;647551000000;2447033000000"
"25-03-21;1799427000000;694771000000;2494198000000"
"26-03-21;1801123000000;659980000000;2461103000000"
"29-03-21;1814713000000;687226000000;2501939000000"
"30-03-21;1823974000000;697978000000;2521952000000"
"31-03-21;1827988000000;604307000000;2432295000000"
"05-04-21;1828452000000;1033935000000;2862387000000"
"06-04-21;1826258000000;975195000000;2801453000000"
"07-04-21;1823843000000;971761000000;2795604000000"
"08-04-21;1820471000000;820372000000;2640843000000"
"09-04-21;1817734000000;712495000000;2530229000000"
"12-04-21;1815352000000;769704000000;2585056000000"
"13-04-21;1811743000000;758446000000;2570189000000"
"14-04-21;1807348000000;723323000000;2530671000000"
"15-04-21;1803539000000;707920000000;2511459000000"
"16-04-21;1798730000000;605624000000;2404354000000"
"19-04-21;1795367000000;698499000000;2493866000000"
"20-04-21;1790663000000;699469000000;2490132000000"
"21-04-21;1786982000000;705308000000;2492290000000"
"22-04-21;1785279000000;717821000000;2503100000000"
"23-04-21;1782282000000;686640000000;2468922000000"
"26-04-21;1779820000000;707524000000;2487344000000"
"27-04-21;1779045000000;703709000000;2482754000000"
"28-04-21;1780818000000;709383000000;2490201000000"
"29-04-21;1790023000000;616757000000;2406780000000"
"30-04-21;1795749000000;574366000000;2370115000000"
"03-05-21;1798720000000;695175000000;2493895000000"
"04-05-21;1802965000000;726108000000;2529073000000"
"05-05-21;1805143000000;725283000000;2530426000000"
"06-05-21;1825840000000;710032000000;2535872000000"
"07-05-21;1828414000000;660970000000;2489384000000"
"10-05-21;1831370000000;671207000000;2502577000000"
"11-05-21;1831131000000;713888000000;2545019000000"
"12-05-21;1831246000000;707460000000;2538706000000"
"13-05-21;1836547000000;709876000000;2546423000000"
"14-05-21;1835694000000;689910000000;2525604000000"
"17-05-21;1832912000000;652631000000;2485543000000"
"18-05-21;1830126000000;676330000000;2506456000000"
"19-05-21;1828956000000;696133000000;2525089000000"
"20-05-21;1831643000000;682734000000;2514377000000"
"21-05-21;1832097000000;671733000000;2503830000000"
"26-05-21;1836687000000;840664000000;2677351000000"
"27-05-21;1857214000000;806705000000;2663919000000"
"28-05-21;1859064000000;776384000000;2635448000000"
"31-05-21;1861372000000;655825000000;2517197000000"
"01-06-21;1864928000000;620425000000;2485353000000"
"02-06-21;1865895000000;798712000000;2664607000000"
"03-06-21;1878138000000;757695000000;2635833000000"
"04-06-21;1884103000000;725222000000;2609325000000"
"07-06-21;1885932000000;767926000000;2653858000000"
"08-06-21;1895502000000;705122000000;2600624000000"
"09-06-21;1897066000000;748839000000;2645905000000"
"10-06-21;1915307000000;741969000000;2657276000000"
"11-06-21;1916811000000;699083000000;2615894000000"
"14-06-21;1917930000000;755664000000;2673594000000"
"15-06-21;1932290000000;784706000000;2716996000000"
"16-06-21;1933271000000;776338000000;2709609000000"
"17-06-21;1950523000000;769750000000;2720273000000"
"18-06-21;1951719000000;789277000000;2740996000000"
"22-06-21;1969929000000;922217000000;2892146000000"
"23-06-21;1969016000000;847284000000;2816300000000"
"24-06-21;1987363000000;851936000000;2839299000000"
"25-06-21;1990279000000;879622000000;2869901000000"
"28-06-21;1992108000000;737240000000;2729348000000"
"29-06-21;2013800000000;714606000000;2728406000000"
"30-06-21;2016618000000;718939000000;2735557000000"
"01-07-21;2040822000000;775257000000;2816079000000"
"02-07-21;2042913000000;726978000000;2769891000000"
"05-07-21;2055291000000;707131000000;2762422000000"
"06-07-21;2072508000000;737962000000;2810470000000"
"07-07-21;2091031000000;747146000000;2838177000000"
"08-07-21;2102765000000;667803000000;2770568000000"
"12-07-21;2107289000000;868758000000;2976047000000"
"13-07-21;2110395000000;831833000000;2942228000000"
"14-07-21;2107377000000;872731000000;2980108000000"
"15-07-21;2104454000000;926520000000;3030974000000"
"16-07-21;2100764000000;747914000000;2848678000000"
"19-07-21;2097832000000;815076000000;2912908000000"
"20-07-21;2095838000000;817142000000;2912980000000"
"21-07-21;2094093000000;797749000000;2891842000000"
"22-07-21;2093124000000;864289000000;2957413000000"
"23-07-21;2091529000000;809865000000;2901394000000"
"26-07-21;2091662000000;775593000000;2867255000000"
"27-07-21;2096656000000;704925000000;2801581000000"
"28-07-21;2099292000000;665183000000;2764475000000"
"29-07-21;2112629000000;697105000000;2809734000000"
"30-07-21;2114201000000;668877000000;2783078000000"
"02-08-21;2116035000000;833005000000;2949040000000"
"03-08-21;2128621000000;887842000000;3016463000000"
"04-08-21;2130802000000;869327000000;3000129000000"
"05-08-21;2136846000000;835513000000;2972359000000"
"06-08-21;2137329000000;814041000000;2951370000000"
"09-08-21;2138387000000;803468000000;2941855000000"
"10-08-21;2146845000000;793007000000;2939852000000"
"11-08-21;2146715000000;817521000000;2964236000000"
"12-08-21;2154013000000;788157000000;2942170000000"
"13-08-21;2153492000000;776511000000;2930003000000"
"17-08-21;2153886000000;836025000000;2989911000000"
"18-08-21;2151703000000;841792000000;2993495000000"
"19-08-21;2146699000000;827980000000;2974679000000"
"20-08-21;2140613000000;836289000000;2976902000000"
"23-08-21;2135841000000;661010000000;2796851000000"
"24-08-21;2133608000000;719848000000;2853456000000"
"25-08-21;2131853000000;721157000000;2853010000000"
"26-08-21;2133091000000;735455000000;2868546000000"
"27-08-21;2132202000000;765468000000;2897670000000"
"30-08-21;2134873000000;722643000000;2857516000000"
"31-08-21;2142466000000;724366000000;2866832000000"
"01-09-21;2144825000000;805132000000;2949957000000"
"02-09-21;2157410000000;822039000000;2979449000000"
"03-09-21;2159099000000;786205000000;2945304000000"
"06-09-21;2160978000000;744520000000;2905498000000"
"07-09-21;2169195000000;748461000000;2917656000000"
"08-09-21;2171006000000;788923000000;2959929000000"
"09-09-21;2179174000000;793443000000;2972617000000"
"10-09-21;2178929000000;793022000000;2971951000000"
"13-09-21;2178492000000;747376000000;2925868000000"
"14-09-21;2176524000000;684020000000;2860544000000"
"15-09-21;2172134000000;738443000000;2910577000000"
"16-09-21;2167784000000;721175000000;2888959000000"
"17-09-21;2164145000000;779996000000;2944141000000"
"20-09-21;2161659000000;713827000000;2875486000000"
"21-09-21;2157838000000;714003000000;2871841000000"
"22-09-21;2154491000000;736112000000;2890603000000"
"23-09-21;2153812000000;793975000000;2947787000000"
"24-09-21;2153793000000;807440000000;2961233000000"
"27-09-21;2154137000000;788845000000;2942982000000"
"28-09-21;2163319000000;801196000000;2964515000000"
"29-09-21;2165707000000;778664000000;2944371000000"
"30-09-21;2182415000000;757922000000;2940337000000"
"01-10-21;2185342000000;757696000000;2943038000000"
"04-10-21;2189928000000;847129000000;3037057000000"
"05-10-21;2219501000000;855254000000;3074755000000"
"06-10-21;2227944000000;844987000000;3072931000000"
"07-10-21;2237641000000;680834000000;2918475000000"
"12-10-21;2242619000000;972452000000;3215071000000"
"13-10-21;2239394000000;939706000000;3179100000000"
"14-10-21;2235298000000;942960000000;3178258000000"
"15-10-21;2228126000000;849106000000;3077232000000"
"18-10-21;2220719000000;702844000000;2923563000000"
"19-10-21;2214279000000;844373000000;3058652000000"
"20-10-21;2207408000000;799226000000;3006634000000"
"21-10-21;2202058000000;770878000000;2972936000000"
"22-10-21;2197760000000;767881000000;2965641000000"
"25-10-21;2196252000000;722275000000;2918527000000"
"26-10-21;2198294000000;741492000000;2939786000000"
"27-10-21;2201809000000;847233000000;3049042000000"
"28-10-21;2216214000000;868286000000;3084500000000"
"29-10-21;2222021000000;787268000000;3009289000000"
"01-11-21;2227849000000;802647000000;3030496000000"
"02-11-21;2245017000000;790467000000;3035484000000"
"03-11-21;2249683000000;819164000000;3068847000000"
"04-11-21;2264525000000;833458000000;3097983000000"
"05-11-21;2270076000000;785886000000;3055962000000"
"08-11-21;2273470000000;753351000000;3026821000000"
"09-11-21;2287801000000;885061000000;3172862000000"
"10-11-21;2290399000000;965594000000;3255993000000"
"11-11-21;2298341000000;1046103000000;3344444000000"
"12-11-21;2300799000000;1000032000000;3300831000000"
"15-11-21;2301574000000;965550000000;3267124000000"
"16-11-21;2302707000000;885728000000;3188435000000"
"17-11-21;2301736000000;888983000000;3190719000000"
"18-11-21;2306268000000;800332000000;3106600000000"
"19-11-21;2305236000000;754461000000;3059697000000"
"23-11-21;2307890000000;839667000000;3147557000000"
"24-11-21;2307201000000;856406000000;3163607000000"
"25-11-21;2316728000000;896810000000;3213538000000"
"26-11-21;2317291000000;866948000000;3184239000000"
"29-11-21;2318704000000;815615000000;3134319000000"
"30-11-21;2326807000000;809335000000;3136142000000"
"01-12-21;2330414000000;932641000000;3263055000000"
"02-12-21;2353527000000;946254000000;3299781000000"
"03-12-21;2361280000000;939998000000;3301278000000"
"06-12-21;2379878000000;834267000000;3214145000000"
"07-12-21;2401851000000;855581000000;3257432000000"
"09-12-21;2428431000000;963611000000;3392042000000"
"10-12-21;2436577000000;939455000000;3376032000000"
"13-12-21;2447835000000;941722000000;3389557000000"
"14-12-21;2459781000000;963958000000;3423739000000"
"15-12-21;2464857000000;732307000000;3197164000000"
"16-12-21;2475553000000;845705000000;3321258000000"
"17-12-21;2484880000000;928364000000;3413244000000"
"20-12-21;2522200000000;871768000000;3393968000000"
"21-12-21;2564587000000;840584000000;3405171000000"
"22-12-21;2605294000000;710319000000;3315613000000"
"23-12-21;2637445000000;852338000000;3489783000000"
"27-12-21;2664504000000;825405000000;3489909000000"
"28-12-21;2677964000000;860770000000;3538734000000"
"29-12-21;2687322000000;843684000000;3531006000000"
"30-12-21;2691400000000;962636000000;3654036000000"
"03-01-22;2696329000000;1226368000000;3922697000000"
"04-01-22;2701597000000;1149701000000;3851298000000"
"05-01-22;2700815000000;1249609000000;3950424000000"
"06-01-22;2700931000000;1625404000000;4326335000000"
"07-01-22;2699491000000;1062437000000;3761928000000"
"10-01-22;2697185000000;1083069000000;3780254000000"
"11-01-22;2696087000000;873556000000;3569643000000"
"12-01-22;2692253000000;909749000000;3602002000000"
"13-01-22;2688163000000;833460000000;3521623000000"
"14-01-22;2683034000000;961726000000;3644760000000"
"17-01-22;2678401000000;1093971000000;3772372000000"
"18-01-22;2671448000000;931424000000;3602872000000"
"19-01-22;2664889000000;923753000000;3588642000000"
"20-01-22;2659349000000;887545000000;3546894000000"
"21-01-22;2653898000000;894049000000;3547947000000"
"24-01-22;2650852000000;1008561000000;3659413000000"
"25-01-22;2650169000000;959564000000;3609733000000"
"26-01-22;2650373000000;969729000000;3620102000000"
"27-01-22;2654095000000;943797000000;3597892000000"
"28-01-22;2659981000000;983152000000;3643133000000"
"31-01-22;2665796000000;965251000000;3631047000000"
